row	column	size
17	20	1393.000000
18	20	1337.000000
19	20	1290.000000
20	20	1277.000000
21	20	1228.000000
22	20	1262.000000
23	20	1235.000000
24	20	1245.000000
25	20	1215.000000
26	20	1230.000000
27	20	1242.000000
28	20	1227.000000
29	20	1515.000000
30	20	1376.000000
31	20	1439.000000
32	20	1644.000000
1	21	1711.000000
2	21	1436.000000
3	21	1334.000000
4	21	1640.000000
5	21	1390.000000
6	21	1324.000000
7	21	1324.000000
8	21	1328.000000
9	21	970.000000
10	21	1421.000000
11	21	1417.000000
12	21	1527.000000
13	21	843.000000
14	21	1436.000000
15	21	1426.000000
16	21	1366.000000
17	21	1334.000000
18	21	1318.000000
19	21	1287.000000
20	21	1285.000000
21	21	1253.000000
22	21	1275.000000
23	21	1231.000000
24	21	1182.000000
25	21	1252.000000
26	21	1226.000000
27	21	1224.000000
28	21	1236.000000
29	21	1321.000000
30	21	1273.000000
31	21	1372.000000
32	21	1837.000000
1	22	1691.000000
2	22	1428.000000
3	22	1335.000000
4	22	1622.000000
5	22	1387.000000
6	22	1312.000000
7	22	1309.000000
8	22	1322.000000
9	22	944.000000
10	22	1412.000000
11	22	1416.000000
12	22	1491.000000
13	22	798.000000
14	22	1437.000000
15	22	1408.000000
16	22	1328.000000
17	22	1319.000000
18	22	1331.000000
19	22	1293.000000
20	22	1275.000000
21	22	1261.000000
22	22	1224.000000
23	22	1245.000000
24	22	1176.000000
25	22	1241.000000
26	22	1219.000000
27	22	1201.000000
28	22	1245.000000
29	22	1309.000000
30	22	1283.000000
31	22	1365.000000
32	22	1838.000000
1	23	1998.000000
2	23	1505.000000
3	23	1425.000000
4	23	1404.000000
5	23	1272.000000
6	23	1436.000000
7	23	1414.000000
8	23	1425.000000
9	23	1367.000000
10	23	993.000000
11	23	1004.000000
12	23	983.000000
13	23	1402.000000
14	23	804.000000
15	23	797.000000
16	23	777.000000
17	23	1355.000000
18	23	1292.000000
19	23	1268.000000
20	23	1277.000000
21	23	1200.000000
22	23	1253.000000
23	23	1245.000000
24	23	1223.000000
25	23	1231.000000
26	23	1225.000000
27	23	1205.000000
28	23	1244.000000
29	23	1510.000000
30	23	1371.000000
31	23	1440.000000
32	23	1625.000000
1	24	2005.000000
2	24	1515.000000
3	24	1418.000000
4	24	1405.000000
5	24	1245.000000
6	24	1407.000000
7	24	1389.000000
8	24	1423.000000
9	24	1370.000000
10	24	995.000000
11	24	997.000000
12	24	999.000000
13	24	1367.000000
14	24	792.000000
15	24	805.000000
16	24	778.000000
17	24	1362.000000
18	24	1321.000000
19	24	1238.000000
20	24	1254.000000
21	24	1197.000000
22	24	1254.000000
23	24	1219.000000
24	24	1248.000000
25	24	1203.000000
26	24	1227.000000
27	24	1228.000000
28	24	1223.000000
29	24	1506.000000
30	24	1356.000000
31	24	1402.000000
32	24	1599.000000
1	25	1677.000000
2	25	1430.000000
3	25	1288.000000
4	25	1610.000000
5	25	1596.000000
6	25	1262.000000
7	25	1253.000000
8	25	1402.000000
9	25	1318.000000
10	25	1354.000000
11	25	1360.000000
12	25	1409.000000
13	25	1367.000000
14	25	1333.000000
15	25	1343.000000
16	25	1701.000000
17	25	1302.000000
18	25	1306.000000
19	25	1219.000000
20	25	1390.000000
21	25	1210.000000
22	25	1212.000000
23	25	1224.000000
24	25	1481.000000
25	25	1215.000000
26	25	1234.000000
27	25	1217.000000
28	25	1213.000000
29	25	1314.000000
30	25	1264.000000
31	25	1330.000000
